semoga tambah lebih baik lagi dalam proses pembelajarannya ;negatif
semoga tambah lebih baik lagi dalam proses pembelajarannya dan ditambah lagi praktek- praktek dalam pembelajaran;negatif
semoga tambah lebih baik lagi dalam proses pembelajarannya dan semoga ditambah lagi praktek-praktek dalam penyampaian materi;negatif
semoga tepat waktu;negatif
semoga tidak ada jam kosong agar kami tidak ketinggalan materi, karena ibuk sering tidak masuk.;negatif
semogga  gak terlambat mengajar kuliah;negatif
"semongga mudah ketemu sama bapak



";negatif
semua baik;positif
semuanya asyikkkk;positif
semua sudah baik alhamdullilah...semoga bapak sehat selalu nggeh. saya selalu terinspirasi dari bapak. ;positif
"senang dengan cara mengajarnya :)
";positif
senanggg;positif
sering kosong;negatif
sering membahas ta saya suka;positif
sering telat datang ketika jam kuliah, membuat mahasiswa menjadi bosan.;negatif
sering terlambat,;negatif
serius;netral
seru;positif
sesuai;positif
sidah cukup baik dan tingkatkan lagi ;positif
sifat yang baik hati dan ramah yang patut ditiru;positif
siip;positif
sip;positif
sipop;netral
sip pak mantap;positif
sistematis;positif
sistem pembelajarannya menurut saya sudah baik dan bisa dimengerti;positif
sks 0 jadi tidak ada pertemuan di perkuliahan ;netral
smoga lebih baik lagi;negatif
s moga tambah baik;negatif
sopan dan santun dalam pembelajaran;positif
ssangat baik;positif
ssaran saya untuk bapak semoga bisa mengajar untuk tepat waktu dan tidak telat;negatif
standar;netral
suara biasanya kurang kedengeran, mahasiswa kemungkinan kurang paham;negatif
suaranya dikerasin lagi;negatif
suasana dalam kelas terkadang tegang terkadang cair;negatif
suasana kelas waktu pembeajaran panas;negatif
suasana perkuliahan baik, terimakasih banyak semoga ilmunya bermanfaat ;positif
suasana perkuliahan bu artini sangat menyenangkan dan sabar menghadapi mahasiswa,dan penjelasan materi mudah dipahami;positif
suasana perkuliahan cukup baik;positif
suasana perkuliahan enak, cuma dari saya aja lama mencerna materi ;positif
suasana perkuliahan tidak terlalu menarik;negatif
suasana saat perkuliahan sangat baik dan dosen dapat memberikan pembelajaran dengan sangat baik serta dosen selalu tepat waktu;positif
suasana saat perkuliahan sangat baik hanya saja jika tidak daapt memasuki kelas lebih baik tinggalkan sebuah tugas agar kami para mahasiswa tetap dapat memperoleh ilmu ;negatif
suasana yang terbangun ketika proses bimbingan terasa nyaman, dan juga masukan-masukan untuk proses penelitian mudah dipahami;positif
sudah bagus;positif
sudah bagus, cuma durasi pembelajarannya agak ditambah sedikit;negatif
sudah bagus, kedepannya untuk lebih tepat waktu dalam mengajar;negatif
sudah bagus. saya cuma mau bilang aja bu, kalau sudah uts/uas saya mohon sesuai apa yang ibu bilang di pertemuan terakhir. jgn melenceng jauh apa yang ibu sampaikan dipertemuan terakhir.;negatif
sudah bagus bu ðÿ‘;positif
sudah bagus dalam peranan sebagai dosen.;positif
"sudah bagus dalam peranan sebagai dosen.
semoga semua dosen informatika seperti beliau";positif
sudah bagus hanya perlu ditingkatkan;negatif
sudah bagus tpi lebih disiapkan lg klau mau ada jam mata kuliah;negatif
sudah bagus tpi masih bisa ditingkatkan lg pak;negatif
sudah bagus tpi perlu lebih jelas lg wktu menjelaskan materi;negatif
sudah baik;positif
sudah baik , ditingkatkan lagi;positif
sudah baik, hanya terlalu cepat ketika menyampaikan materi;negatif
sudah baik, kami diajarkan materi-materi yang belum kami ketahui dan penyampaian disampaikan dengan rinci hingga sampai paham.;positif
sudah baik, kurang untuk mensupport mahasiswa dalam keaktifan dan berinovasi;negatif
sudah baik, mungkin waktu pengajaran ditambah sampai full jam mata kuliahnya;negatif
sudah baik, namun masih sering terlambat dan sering izin;negatif
sudah baik, saran kedepannya agar lebih tepat waktu dalam mengajar;negatif
sudah baik, saran kedepannya lebih tepat waktu dalam mengajar;negatif
sudah baik, saran kedepannya lebih tepat waktu dalam mengajar, dan jangan mudah moody. terimakasih;negatif
sudah baik, saran kedepannya lebih tepat waktu dalam mengajar dan apabila tidak masuk bisa menghubungi komting agar komunikasi dengan mahasiswa lebih baik.;negatif
sudah baik, semoga bisa lebih baik lagi;positif
sudah baik, tambahkan diskusi pada mahasiswa untuk melatih keaktivan dan berpikir;negatif
sudah baik,  tetapi perlu disiplin lagi dalam mengajar;negatif
sudah baik,tinggal meningkatkan suasana perkuliahan.;negatif
sudah baik, tingkatkan lagi;positif
sudah baik,tpi kadang terlalu cepat menjelaskan materi bab per bab nya;negatif
sudah baik :);positif
sudah baik. bila mahasiswa tidak masuk saya rasa cukup sulit mengejar ketertinggalan nya;positif
sudah baik akan tetapi perlu di tingkatkan lagi untuk kedisiplinan waktu ada matkul;negatif
sudah baik banget bu arttini hehe;positif
sudah baik banget bu wiewiek hehe;positif
sudah baik bu, terimakasih;positif
sudah baik bu di tingkatkan lagi tentang ilmu pancasila;positif
sudah baik bu ðÿ‘;positif
sudah baik bu supaya di tingkatkan kembali terimakasih;positif
sudah baik cukup di jaga saja;positif
sudah baik dalam memaksimalkan pembelajaran ;positif
sudah baik dalam mengajar;positif
sudah baik dalam mengajar mata kuliah;positif
"sudah baik dalam pembelajaran, tolong jamnya diisi ya pak
";negatif
sudahbaik dalam penyampaian materi;positif
sudah baik dan lanjutkan;positif
sudah baik dlama penyampaian materi;positif
"sudah baik hanya saja perlu ditingkatkan lagi untuk masalah diskusi kelompok
";negatif
sudah baik kok pak ðÿ‘;positif
sudah baik lanjutkan;positif
sudah baik pak;positif
sudah baik pak di tingkatkan kembali terimakasih;positif
sudah baik pak di tingkatkan lagi;positif
sudah baik pak di tingkatkan lagi terimakasih;positif
sudah baik pak ðÿ‘;positif
sudah baik pak jika ada uzur agar supaya izin;negatif
sudah baik pak lanjutkan dan terimakasih;positif
sudah baik pak roni;positif
sudah baik pak sarana pembelajaran nya;positif
sudah baik semoga lebih baik lagi;positif
sudah baik smoga berkah;positif
sudah baik terimakasih;positif
sudah baik terimakasih ilmunya pak ;positif
sudah baik terimaksih ilmunya pak;positif
sudah baik untuk mengajarnya , terimakasih semoga elektro 2016 lulus tepat waktu ;positif
sudah baik untuk mengajarnya , terimakasih semoga elektro 2016 lulus tepat waktu aamiin;positif
sudah bail;positif
sudah cukup;netral
sudah cukup baik;positif
sudah cukup baik, mungkin waktu antara dosen dan mahasiswa yang bertabrakan;negatif
sudah cukup baik. terima kasih bu.;positif
sudah cukup baik antara materi dan pemberian tugas;positif
sudah cukup baik penyampain materi pada mahasiswa;positif
sudah cukup baik proses belajarnya cuma kadang terlalu cepat saat menjelaskan;negatif
sudah cukup baik terimakasih ilmunya pak ;positif
sudah cukup baik trimaksih ilmunya pak ;positif
sudah cukup untuk materi dipahami;positif
sudahh baik cara mengajarnya :));positif
sudahhh baikkk;positif
sudah jelas dalam penyampaian materi perkuliahan.;positif
sudah mengajar dengan baik terimakasih;positif
sudah mengajar sepenuh hati terimakasih;positif
sudah oke;positif
sudah sangat bagus. pengajarannya saya paham. nice jg pembawaannya sbg dosen. best;positif
sudah sangat baik;positif
sudah sangat baik, penyampaian juga jelas, semua materi tersampaikan dengan baik.;positif
sudah sangat baik bu;positif
sudah sangat baik buðÿ‘;positif
sudah sangat baik dalam memberikan materi;positif
sudah sangat baik dalam memberikan pembelajaran;positif
sudah sangat baik dalam mengajar;positif
sudah sangat baik dan bisa dipertahankan;positif
sudah sangat baik pak;positif
sudah sangat baik pakðÿ‘;positif
sudah sangat bangus;positif
sukses;netral
"sukses bu
";netral
sukses dan lebih baik ;positif
sukses selalu bu;netral
sukses selalu pak;netral
sukses terus pak ;netral
supaya lebih menjelaskan lebih rinci dasar pelajaran;negatif
"suwun

(di seringin masuk ibnu)";negatif
suwun pak ;positif
suwun pak agus;positif
"
syahdu";netral
system pembelajaran yang diterapkan dosen didalam ruang kelas sudah cukup sesuai atau sependapat dengan mahasiswa, mohon ditingkatkan lagi cara pembelajarannya bu.;positif
system pembelajaran yang diterapkan dosen didalam ruang kelas sudah cukup sesuai atau sependapat dengan mahasiswa, mohon ditingkatkan lagi metode pembelajarannya dikelas bu. ;positif
system pembelajaran yang diterapkan dosen didalam ruang kelas sudah cukup sesuai atau sependapat dengan mahasiswa, mohon ditingkatkan lagi metode pembelajarannya dikelas pak. ;positif
"tambahan kelas yang bertabrakan dengan mata kuliah lain mengakibatkan mahasiswa tidak dapat mengikuti kelas
";negatif
tambah dikit selingan canda tawa kalo ngajar bu;negatif
tampilan lcd kurang jelas;negatif
tegas dalam memberikan tugas tugas;positif
tek. kontemporer diuniv lain mengajarakan sejarah perkembangan komputer beserta teknologinya, dan bukan mengenai cloud compt., data mining dan jarkom, pemberian tugas terlalu berat untuk mahasiswa;negatif
teliti dan jelas;positif
teori kurang;negatif
tepat waktu;positif
tepat waktu pak;positif
terbaik;positif
terbaik, dosen terbaik. terima kasih pak;positif
terbaikk;positif
terfavorite;positif
terimakaaih pak;positif
terimakaih dan tingkatkan kembali;positif
terimakasi atas pengetahuan dan saran yang dibarikan pak. ;positif
terimakasi bapak;positif
terimakasih;positif
terimakasih, semoga dapat konsisten untuk selalu meningkatkan proffesionalitas dalam kegiatan perkuliahan.;positif
terima kasih :);positif
terima kasih atas ilmunya pak;positif
terima kasih atas ilmunya pak sam,semoga bermanfaat untuk saya dikemudian hari;positif
terimakasih atas materi nya bu;positif
terima kasih atas pengajaran yang nyaman;positif
terimakasih atas semuanya bu;positif
terima kasih banyak;positif
terimakasih banyak atas ilmunya;positif
terimakasih banyak bapak atas ilmunya;positif
terimakasih banyak ibu dosen atas ilmunya;positif
terimakasih banyak pak;positif
terima kasih banyak pak :);positif
terima kasih banyak pak :));positif
terimakasih banyak pak agus atas ilmunya. ;positif
terimakasih banyak pak atas ilmunya. ;positif
terima kasih banyak pak dedi;positif
terimakasih banyak pak dedy atas ilmunya. ;positif
terimakasih banyak pak gunawan atas ilmunya. ;positif
terimakasih banyak pak haddin atas ilmunya. ;positif
terima kasih banyak pak haddin telah mengajar dengan baik;positif
terima kasih bapak fti;positif
terimakasih bu;positif
terima kasih bu, do'akan anakmu ini selamat dunia wal akhirotðÿ™;positif
terimakasih bu :);positif
terima kasih bu....;positif
terima kasih bu. semoga ibu sehat selalu.;positif
terimakasih bu jeni selalu luangin waktu untuk konsultasi di luar jam kuliah dan terimakasih bimbingannya bu;positif
terimakasih buk;positif
terimakasih bu lia;positif
terimakasih bu sudah baik dalam mengajar terimakasih;positif
terima kasih bu talah mengajar kami;positif
terima kasih bu telah memberikan saya ilmu yang bermanfaat dan bukan sekedar nilai, maaf klo banyak salah bu.;positif
terimakasih bu telah mengajari kami ilmu yang bermanfaat;positif
terimakasih buu;positif
terima kasih buu :));positif
terimakasih dan tingkatkan kembali;positif
terimakasihh pak;positif
terimakasihh pak brav;positif
terima kasih hu;positif
terima kasih ibu;positif
terima kasih ibu. semoga ibu sehat selalu.;positif
terimakasih ibu telah mengajar kami dengan sabar dan ;positif
terimakasih ilmunya bu ;positif
terimakasih ilmunya pak ;positif
terimakasih kasih sudah mengajarkan tentang bagaimana menjadi warga negara yang baik;positif
terimakasih pak, sehat selalu;positif
terimakasih pak :);positif
terimakasih pak atas bimbingannya;positif
terimakasih pak atas ilmunya semoga bermanfaat;positif
terimakasih pak atas pembelajaran nya semoga bermanfaat;positif
terimakasih pak ilmunya;positif
"
terimakasih pak sudah memberi ilmu tang bermanfaat";positif
terimakasih pak sudah memberikan pelajaran yang bermanfaat;positif
terimakasih pak sudah memberikan yang terbaik dan semaksimal mungkin untuk saya dan teman kelas. dan semoga bapak di beri kelancaran dalam mengajar dan karir bapak.. aminnn sekali lagi trimakasih pak.;positif
terimakasih pak sudah mengajarkan yang terbaik untuk saya dan teman kelas. saya minta maaf pak selama belajar mengajar kurang paham.dan semoga bapak di beri kelancaran dalam karir bapak.amin, trimakas;positif
terima kasih pak sudah sabar;positif
terimakasih pelajaran yang disampaikan sudah baik;positif
terimakasih pembelajaranya bu;positif
terimakasih pembelajaranya pak;positif
"terima kasih pencerahannya bu
";positif
terima kasih pencerahannya pak;positif
terimakasih telah memberi banyak ilmu bu :);positif
terima kasih telah mengajar dengan baik;positif
terima kasih telah mengajar kami bu ;positif
terima kasih telah mengajar kami pak;positif
terima kasih telah mengajar kami pak semoga selalu sehat amiin;positif
terima kasih telah mengajar kami pak semoga selalu sehat amiin ;positif
terimakasih untuk semuanya, dan saya minta maaf bila perilaku dan perkataan saya kurang berkenan;positif
terimakasi ibu atas ilmu yg diberikan;positif
terimaksh ibu;positif
terimaksih pak ;positif
terimaksih pak ilmunya;positif
terimakzih pk;positif
terima lasih bu;positif
terimmakasih;positif
terimmakasih dan tingkatkan kembali;positif
terkadang kelas terasa monoton . mungkin lebih lebih varatif lagi bu;negatif
terkadang saya suka pusing mikirin gamtek pak :);negatif
"terkmakasih pak
";positif
terlalu banyak teori dan mengesampingkan praktek secara real;negatif
terlalu banyak tugas;negatif
"terlalu cepat dalam menjelaskan materi
";negatif
terlalu cepat menjelaskan materi;negatif
terlalu cepat menjelaskan sebaiknya lebih pelan supaya mahasiswa lebih memahami;negatif
terlalu cepat saat menjelaskan materi;negatif
terlalu cpat saat mnjlskan materi;negatif
terlalu fokus ke coding;negatif
terlalu kaku dalam mengajar;negatif
terlalu sering kosong, dan tidak ada jam pengganti ;negatif
terumakasih atas ilmunya;positif
terus ceria;positif
terus di tingkatkan cara penyampaian materi yang seperti ini;positif
terus menginspirasi mahasiswanya nggeh bu, semoga sehat selalu;positif
terus menjadi conton untuk mahasiswa-mahasiswa yang lainnya;positif
terus menjadi inspirasi bagi mahasiswa;positif
tetap dipertahankan dan mungkin bisa ditingkatkan;positif
tetap dipertahankan dan selalu jaga kesehatan.. ;positif
tetap jadi dosen yang baik pak;positif
tetap jadi dosen yang baik pak gunawan;positif
tetap konsisten;positif
tetap menjadi dosen terbaik;positif
tetap menjadi dosen yang menginspirasi bagi mahasiswanya;positif
tetap semagat megajar kita dan sukses selalu bu jeny;positif
tetap semangat;positif
tetap semangat bu jenny;positif
tetap semangat megajar kami bu ;positif
tetap semangat pak;positif
tetap semangat ya bu;positif
tetap semangat ya pak;positif
tetap semngat;positif
tetap seperti itu dan semoga lebih tingkatkan;positif
tetap seperti sekarang menjelaskan dipapan dan mahasiswa harus menulis jika perlu catatan sebagai penilaian juga;positif
the best;positif
the best lah;positif
the best lecturer;positif
thx;positif
tidak ad;netral
tidak ada;netral
tidak ada. sudah baik;positif
tidak ada. sudah baik.;positif
tidak adanya pemberitahuan sebelumnya ketika dosen berhalangan hadir untuk mengisi matakuliah, dan tidak ada pergantian jadwal (jadwal pengganti) kuliah tersebut;negatif
tidak ada saran dan kritik;netral
tidak ada saran dan kritik, terimakasih banyak bapak;positif
tidak ada saran maupun kritik, sangat baik pak;positif
tidak membosankan kalo mengajar ;positif
tidak terlalu paham dengan materinya karena terlalu banyak jam kosong kuliahnya. terimakasih;negatif
tingkatakan lagi pengajarannya;negatif
tingkatkan;negatif
tingkatkan bu;negatif
tingkatkan dalam proses pembelajan;negatif
tingkatkan dalam proses pembelajarannya,  kalau proses belajar jangan cepat cepat biar lebih paham;negatif
"tingkatkan dalam proses pemblajaran dan masuk pada waktunya
";negatif
tingkatkan keprofesionalitasnya, pandai pandai dalam mengatur waktu pak;negatif
tingkatkan kualitas ajar mengajar;negatif
tingkatkan kualitas ajar mengajar dikelas;negatif
tingkatkan kualitas ajar mengajar di kelas;negatif
tingkatkan lagi;negatif
tingkatkan lagi cara mengajar yang efektif.;negatif
tingkatkan lagi pak;negatif
tingkatkan mode pembelajaran, dan pertahankan kemampuan anda dalam  materi;positif
tingkatkan mode pembelajaran dam pertahankan ;positif
tingkatkan mode pembelajaran dan pertahankan;positif
tingkatkan performa terbaiknya dan semoga lebih baik dari sebelumnya.;positif
tingkatkan performa terbaiknya dan semoga menjadi lebih baik dari sebelum sebelumnya.;positif
tingkatkan terus kenyamanan salam berlangsungnya proses belajar dan mengajar.;positif
tingkatkan terus pak;positif
tingkatkan terus proses pembelajaran mengajar yang nyamanðÿ¤—;positif
tingkat lagi..;netral
tingkat lagi ibu;negatif
"toleransi terhadap mahasiswa harus ditingkatkan
";negatif
tolong bu.. kalau menjelaskan materi jangan terlalu cepat;negatif
tolong dalam mengajar diselingi candatawa sedikit, biar materi bisa sdikit pahan;negatif
tolong ditepatkan waktu datang kelas pak, trimakasih;negatif
tolong di tingkatkan lagi masalah kehadiran ya pak, dan absensi;negatif
tolong jadwal kuliahnya diperbaikin lagi biar tidak banyak yang kosong dan soal ujian sesuai materi yang diajarkan;negatif
tolong jika ada jam kuliah datang tepat waktu. jangan masuk kuliah jam 7.50 tspi hadirnya jam 9.00;negatif
tolong jika ada mahasiswa yang bermain handphone saat mata kuliah berlangsung mohon ditegur;negatif
tolong kalo kuliah tepat waktu pak. tugasnya juga yg jelas;negatif
tolong lebih tegas lagi bu, kadang suasana kelas kurang kondusif karena teman2 berisik;negatif
tolong materi nya di perjelas lagi dan jangan cuma simulasi di exel aja;negatif
tolong mengajar pelajar yang jelas;negatif
tolong pak.. untuk proses pengajaran materi dikelas jangan terlalu cepat;negatif
tolong sampah di parkiran tolong dibersihkan. terimakasih;negatif
tolong yang rajin ya pak;negatif
"trimakasih bapak telah memberikan ilmu kepada saya dan bermanfaat
semoga bapak sehat terus";positif
"trimakasih bapak telah memberikan ilmu kepad saya yang sangat bermanfaat kepada saya
";positif
trimakasih bu;positif
trimakasih bu ira atas bimbingan dan ilmu yg telah ibu ajarkan kepada saya dan teman teman.dan semoga di beri kelancaran dalam mengajar di kampus unissula.tetap semangat ibu dan sekali lagi trimakasih;positif
trimakasih ibuk sudah mengajar kan yg terbaik untuk saya dan teman teman.dan semoga di beri kelancaran dalam mengajar di fti ini. aminnn semangat ibu sekali lagi terimakasih.ðÿ˜š;positif
trimakasih ibu telah membimbing saya dan teman kelas dengan baik. dan saya minta maaf buk. semoga ibuk di beri kelancaran dalam karirnya ibuk .dan tetap semangat ibu selama mengajar di fti;positif
trimakasih pak;positif
trimakasih pak sudah memberikan ilmu yang bermanfaat  kepada saya;positif
trimakasih pak sudah membimbing saya dengan baik dan penuh perjuangan. semoga bapak di beri kelancaran dalam mengajar di fti. sekali lagi trimakasih pak dan tetap semangat.;positif
"trimakasih telah memberikan ilmu bapak kepada saya semoga bapak sehat trus 
aminn";positif
"trimakasih telah memberikan ilmu ibu kepad saya yang bermanfaat
semoga ibu diberi kesehatan  
aminn";positif
"trimakasih telah memberikan ilmu kepada saya yang sangat bermanfaat 
semoga ibu di beri kesahatan 
amin";positif
trimakasih udah mengajar dengan baik;positif
trimakasih udah mengajar dengan baik buu;positif
trimakasih udah ngajar kami dengan baik;positif
"trimaksih bapak atas telah memberikn ilmu kepad saya dan bermanfaat bagi saya telah memberi wawasan tentang agama kepada saya
semoga bapak sehat terus

";positif
tugas jangan terlalu banyak ;negatif
tugasnya diperjelaskan lebih jelas lagi dalam materi;negatif
tugasnya kurang bu hehe;negatif
tugasnya lupa ngk di suruh ngumpulin pak;negatif
tugas selalu berubah-ubah padahal sudah selesai dikerjakan,tapi malah diganti topik tugas yang baru ;negatif
tugas terkadang sudah diberikan namun materi belum disampaikan;negatif
tugas-tugas nya sangat membentuk kedisiplinan seseorang pak;negatif
tugas yang disampaikan oleh dosen dan asisten dosen tidak konsisten, sehingga mahasiswa lebih membuang waktu dan tenaga. kehadiran dosen yang terlambat mengakibatkan absen mahasiswa tidak terbaca.;negatif
u;netral
udah baik, pertahankan dalam menyampaikan materi;positif
untuk form upload tugas sebaiknya diberikan waktu yg cukup ;negatif
untuk kedatangan mungkin kurang tepat waktu;negatif
untuk kedepan nya bisa lebih baik lagi ;negatif
untuk kedepannya lebih baik lagi;negatif
untuk kedepannya mungkin interaksinya bisa lebih sering lagi pa dibandingkan dengan penyampaian materinya;negatif
untuk kedepannya semoga lebih baik lagi;negatif
untuk kedepannya semoga metode evaluasi dan sistem penilaian dan pengembangan soft skill mahasiswa lebih bisa di tingkatkan kembali;negatif
untuk kehadiran saat perkuliahan harap lebih tepat waktu lg nggih;negatif
untuk kehadiran tolong ditingkatkan lagi;negatif
untuk latihan soal terkadang harus ditunjuk. agar yang kurang percaya diri juga terlatih mentalnya;negatif
untuk mahasiswa baru yang sama sekali belum tahu apa itu pemprograman dan algoritma. tolong untuk di jelaskan dari awal benarâ² awal dan terperinci.;negatif
untuk materi cukup dipahami;positif
untuk materi cukup mudah dipahami ;positif
untuk materinya enak dipahami;positif
untuk materi pai kami bingung karena tidak ada buku panduanya dan yg dipelajari bagaimana;negatif
untuk materi pembelajaran yang disampaikan cukup dan bisa dipahami;positif
untuk mengajarnya jangan terlalu cepat bu;negatif
untuk mengajarnya mohon diperjelas lagi bu;negatif
untuk mengajarnya mohon diperjelas lagi buu;negatif
untuk pembelajaran sudah bagus. tolong lab elektro lebih dilengkapi peralatannya agar bisa bersaing dengan univ lain;negatif
untuk penjelasannya kurang memahami, untuk kedepanya agar lebih baik lagi makasih pak;negatif
untuk penyampaian materi lebih diperjelas lagi pak karena setiap mahasiswa ada yang mudah paham dan ada yang sedikit sulit paham materinya;negatif
"untuk penyampaian materi mohon untuk diperjelas lagi bu
";negatif
untuk saat ini sangat baik semoga kedepannya lebih baik lagi;positif
"untuk saran buat pak turahmat adalah  dalam menyampaikan materi sudah cukup jelas rinci tapi kurang cepat sedikit.
sekian  dari saya ";negatif
untuk sarpra ruang kelas banyak yang acnya mati. namun untuk metode pembelajaran dan penilaian sudah cukup baik ;negatif
untuk semester depan supaya diperbaiki lagi;negatif
untuk semester depan untuk ditingkatkan lagi;negatif
untuk semester depan untuk ditingkatkan lagi dan diperbaiki;negatif
untuk tatap muka lebih diperlama lagi;negatif
up;netral
usahakan untuk tepat waktu ketika mengajar. ;negatif
usai uts dosen tidak pernah masuk kelas, sehingga pembelajaran kurang efektif;negatif
uyeee;netral
very good.;positif
very good job;positif
very happy and awesome;positif
wah mantap;positif
waktu dalam mengajar lebih ditingkatkan kembali, karena banyak materi yang tertinggal dan mahasiswa belum memahami materi tersebut.;negatif
waktu jadwal masuk pagi perlu dibalikin lagi dan waktu mengajar juga harus sesuai jadwal. ;negatif
waktu kedatangan harus lebih tepat lagi;negatif
waktu kedatangan lebih tepat;negatif
waktu kedatangan lebih tepat lagi;negatif
waktu makul terkadang bingung untuk jadwalnya ;negatif
waktu perkuliahan terlalu singkat ;negatif
wifi belum dapat tersambung dengan baik;negatif
wifi mohon diperbaiki ;negatif
"wkwkwk
";netral
wow;netral
yahh;netral
yang ihmlas ya bu;netral
yang ngajar jadi pak faisal atau bu eli ??? mohon untuk 1 dosen yang mengajar jangan setengah setengah;negatif
yang pasti sarana prasarana belum memuaskan;negatif
yess;netral
"your brain!

";negatif
yuhuuu the besttt;positif
